Unnamed: 0,Source_ID,Target_ID,Source_Mol,Target_Mol,Source_Mol_pCMC,Target_Mol_pCMC,Delta_pCMC
261,compound_320,compound_321,OCCOCCOCCOCCOCCOCCOCCOCCSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,OCCOCCOCCOCCOCCOCCSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,4.3190302815341,4.43203309317685,"(0.1, 0.3]"
1117,compound_401,compound_402,CCCCCCCCO[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,CCCCCCCCO[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O,1.7958800173440803,2.22184874961636,"(0.3, 0.5]"
229,compound_401,compound_219,CCCCCCCCO[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,CCCCCCCCOC(CO)CO,1.7958800173440803,2.2841155529022203,"(0.3, 0.5]"
56,compound_349,compound_347,CCCCCCCCCC(=O)OCC(O)C(O)C(O)CO,CCCCCCCCCC(=O)N(C)CC(O)C(O)C(O)C(O)CO,1.23657200643706,2.17392519729917,"(0.9, 1.1]"
369,compound_212,compound_55,CCCCCCCCCOOCCOCCOCCOCCOCCOCCOCCOCC,CCCCCCCCCC(O)OCCOCCOCCOCCOCCOCCOCCOCC,2.51999305704285,3.0,"(0.3, 0.5]"
1190,compound_172,compound_170,CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCO,CCCCCCCCCCCCOCCOCCOCCOCCO,4.06048074738138,5.397940008672039,"(1.3, 1.5]"
227,compound_219,compound_408,CCCCCCCCOC(CO)CO,CCCCCCCCSC[C@H](O)[C@H](O)[C@@H](O)CO,2.2841155529022203,2.92081875395238,"(0.5, 0.7]"
398,compound_71,compound_73,CCCCCCCCCCCC(O)NCCOCCOCCO,CCCCCCCCCCCC(O)OCCOCC,3.292004253577069,4.48148606012211,"(1.1, 1.3]"
735,compound_280,compound_270,CCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCOCOC1[CH][C@H](O)[C@@H](O)C(O)O1,1.23702150913226,2.0,"(0.7, 0.9]"
403,compound_76,compound_73,CCCCCCCCCCCC(O)OCCOCCOCCOCCOCC,CCCCCCCCCCCC(O)OCCOCC,4.19382002601611,4.48148606012211,"(0.1, 0.3]"
459,compound_221,compound_403,CCCCCCCCOCC(O)CO,CCCCCCCCSC(O)[C@H]1OC(=O)[C@@H](O)[C@@H]1O,2.23702150913226,3.3187587626244106,"(0.9, 1.1]"
494,compound_283,compound_27,CCCCOOCCOCCOCCOCCOCCOCC,CCCC(CCC)C(O)OCCOCCOCCOCCOCCOCC,0.110026361596004,1.6382721639824098,"(1.5, 1.7]"
296,compound_222,compound_41,CCCCCCCCOCCO,CCCCCCCCC(O)CCO,2.30980391997149,2.63827216398241,"(0.3, 0.5]"
297,compound_41,compound_42,CCCCCCCCC(O)CCO,CCCCCCCCC(O)CO,2.63827216398241,2.63827216398241,"(-0.1, 0.1]"
1234,compound_126,compound_124,CCCCCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,CCCCCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCO,5.69897000433602,5.769551078621732,"(-0.1, 0.1]"
548,compound_414,compound_415,CCCCCCSC(O)[C@H]1OC(=O)[C@@H](O)[C@@H]1O,CCCCCCSC1OC(=O)[C@H](O)[C@@H](O)[C@@H]1O,2.17392519729917,2.30102999566398,"(0.1, 0.3]"
565,compound_220,compound_398,CCCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCCCOC[C@@H](O)CO,2.1739900222089,2.23657200643706,"(-0.1, 0.1]"
1102,compound_248,compound_247,CCCCCCCCc1ccc(OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)cc1,CCCCCCCCc1ccc(OCCOCCOCCOCCOCCOCCOCCOCCOCCO)cc1,3.4815387725830096,3.49230432510376,"(-0.1, 0.1]"
1005,compound_238,compound_252,CCCCCCCCc1ccc(OCCOCC)cc1,CCCCCCCCc1ccccc1OOCCOCC,3.88605664769316,4.11599807523121,"(0.1, 0.3]"
348,compound_51,compound_49,CCCCCCCCCC(O)NCCOCCOCCOCCOCCO,CCCCCCCCCC(O)NCCOCCO,2.19300648631789,3.58502665202918,"(1.3, 1.5]"
625,compound_393,compound_211,CCCCCCCCCOC1OC(CO)C(O)C(O)C1O,CCCCCCCCCOCOC1[CH][C@H](O)[C@@H](O)C(O)O1,2.16115090926275,2.7449688366544502,"(0.5, 0.7]"
9,compound_390,compound_378,CCCCCCCCCNC(=O)C(O)C(O)C(OC1OC(CO)C(O)C(O)C1O)C(O)CO,CCCCCCCCCCNC(=O)C(O)C(O)C(OC1OC(CO)C(O)C(O)C1O)C(O)CO,2.24412514432751,2.8860566476931604,"(0.5, 0.7]"
173,compound_28,compound_269,CCCC(CCC)COCCOCCOCCOCCOCCOCCO,CCCCCCOCCOCCOCCOCCOCCOCCO,1.03120172023773,1.1322953701019298,"(0.1, 0.3]"
1256,compound_105,compound_104,CCCCCCCCCCCCCCCCCC(=O)OCCC(CO)COC(CO)COC(CO)COC(CO)COC(CO)COC(CO)CO,CCCCCCCCCCCCCCCCCC(=O)OCCC(CO)COC(CO)COC(CO)COC(CO)CO,4.55299710153384,4.64994590642097,"(-0.1, 0.1]"
728,compound_278,compound_211,CCCCCOCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCCCCOCOC1[CH][C@H](O)[C@@H](O)C(O)O1,1.23702150913226,2.7449688366544502,"(1.5, 1.7]"
1009,compound_283,compound_206,CCCCOOCCOCCOCCOCCOCCOCC,CCCCCCCCCCOOCCOCCOCCOCCOCCOCC,0.110026361596004,3.04599883231843,"(2.9, 3.1]"
593,compound_345,compound_328,CCCCCCCCC(C)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,CC(C)CCCC(C)CCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,2.3467874862246605,2.39794000867204,"(-0.1, 0.1]"
452,compound_159,compound_93,CCCCCCCCCCCCCOOCCOCCOCCOCCOCCOCCOCCOCC,CCCCCCCCCCCCCC(O)OCCOCCOCCOCCOCCOCC,4.568958054664111,5.0,"(0.3, 0.5]"
1132,compound_198,compound_382,CCCCCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCCCCCOCCOCCOCCO,3.09199779882745,3.22184874961636,"(0.1, 0.3]"
247,compound_224,compound_222,CCCCCCCCOCCOCCOCCOCCO,CCCCCCCCOCCO,2.08884572982788,2.30980391997149,"(0.1, 0.3]"
1083,compound_424,compound_226,COCCOCCOCCOCCOCCOCCOCCOCCOCCO,CCCCCCCCOCCOCCOCCOCCOCCOCCO,1.88605664769316,2.00436480540245,"(0.1, 0.3]"
765,compound_25,compound_206,CCC=COOCCOCCOCCOCCOCCOCC,CCCCCCCCCCOOCCOCCOCCOCCOCCOCC,0.049002666011195,3.04599883231843,"(2.9, 3.1]"
928,compound_188,compound_186,CCCCCCCCCCCCOOCCOCCOCCOCCOCCOCC,CCCCCCCCCCCCOOCCOCCOCCOCC,4.05998184499234,4.19402364928244,"(0.1, 0.3]"
256,compound_322,compound_323,OCCOCCOCCOCCSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,OCCOCCOCCSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,4.55299710153384,4.60205999132796,"(-0.1, 0.1]"
131,compound_6,compound_5,CC(C)(C)CC(C)(C)c1ccc(OCCOCCOCCOCCOCCOCCO)cc1,CC(C)(C)CC(C)(C)c1ccc(OCCOCCOCCOCCOCCO)cc1,3.70453214645386,4.0,"(0.1, 0.3]"
1101,compound_250,compound_247,CCCCCCCCc1ccccc1CCOCCOCCOCCOCCOCCOCCOCCO,CCCCCCCCc1ccc(OCCOCCOCCOCCOCCOCCOCCOCCOCCO)cc1,3.48148606012211,3.49230432510376,"(-0.1, 0.1]"
643,compound_220,compound_231,CCCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCCCOOCC,2.1739900222089,2.3099812192113,"(0.1, 0.3]"
1182,compound_169,compound_185,CCCCCCCCCCCCOCCOCCOCCO,CCCCCCCCCCCCOOCCOCCOCC,4.2839966563652006,4.2839966563652006,"(-0.1, 0.1]"
396,compound_70,compound_194,CCCCCCCCCCCC(O)NCCOCCO,CCCCCCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,3.39804859586648,3.52302353424047,"(0.1, 0.3]"
851,compound_260,compound_257,CCCCCCCCc1ccccc1OOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC,CCCCCCCCc1ccccc1OOCCOCCOCCOCCOCCOCCOCC,3.48095996135166,3.60205999132796,"(0.1, 0.3]"
24,compound_410,compound_392,CCCCCCCOC(=O)C([C@@H](O)C(O)[C@@H](O)CO)[C@@H](O)CO,CCCCCCCCCOC([C@@H](O)C(O)[C@@H](O)CO)[C@@H](O)CO,2.0,2.67778070526608,"(0.5, 0.7]"
1091,compound_248,compound_244,CCCCCCCCc1ccc(OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)cc1,CCCCCCCCc1ccc(OCCOCCOCCOCCOCCOCCOCCO)cc1,3.4815387725830096,3.55484008789063,"(-0.1, 0.1]"
389,compound_60,compound_387,CCCCCCCCCCC(O)CO,CCCCCCCCCCSC(O)[C@H]1OC(=O)[C@@H](O)[C@@H]1O,3.74496883665445,4.48148606012211,"(0.7, 0.9]"
915,compound_235,compound_240,CCCCCCCCOOCCOCCOCCOCCOCCOCC,CCCCCCCCc1ccc(OCCOCCOCCOCC)cc1,2.0040140020862,3.88605664769316,"(1.7, 1.9]"
216,compound_219,compound_404,CCCCCCCCOC(CO)CO,CCCCCCCCSC1OC(=O)[C@H](O)[C@@H](O)[C@@H]1O,2.2841155529022203,3.27572413039921,"(0.9, 1.1]"
26,compound_412,compound_395,CCCCCCOC(=O)C([C@@H](O)C(O)[C@@H](O)CO)[C@@H](O)CO,CCCCCCCCOC(=O)C([C@@H](O)C(O)[C@@H](O)CO)[C@@H](O)CO,1.23657200643706,1.74472749489669,"(0.5, 0.7]"
520,compound_422,compound_392,CCCCOC([C@@H](O)C(O)[C@@H](O)CO)[C@@H](O)CO,CCCCCCCCCOC([C@@H](O)C(O)[C@@H](O)CO)[C@@H](O)CO,1.23657200643706,2.67778070526608,"(1.3, 1.5]"
96,compound_376,compound_197,CCCCCCCCCCN(C)C(=O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,CCCCCCCCCCN(C)C(=O)COCOCOCO,2.8860566476931604,2.8894102897007503,"(-0.1, 0.1]"
53,compound_40,compound_39,CCCCCCCCC(O)C(O)CCCCCCCC(=O)NCCO,CCCCCCCCC(O)C(O)CCCCCCCC(=O)NCCCO,5.2432737350463885,5.33434724807739,"(-0.1, 0.1]"
891,compound_247,compound_243,CCCCCCCCc1ccc(OCCOCCOCCOCCOCCOCCOCCOCCOCCO)cc1,CCCCCCCCc1ccc(OCCOCCOCCOCCOCCOCCOCC)cc1,3.49230432510376,3.60205999132796,"(0.1, 0.3]"
100,compound_197,compound_386,CCCCCCCCCCN(C)C(=O)COCOCOCO,CCCCCCCCCCO[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O,2.8894102897007503,3.60205999132796,"(0.7, 0.9]"
387,compound_385,compound_60,CCCCCCCCCCO[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,CCCCCCCCCCC(O)CO,3.15490195998574,3.74496883665445,"(0.5, 0.7]"
273,compound_263,compound_36,CCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCCC(O)OCCOCCOCC,2.03602339000339,2.30980391997149,"(0.1, 0.3]"
473,compound_399,compound_221,CCCCCCCCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1N,CCCCCCCCOCC(O)CO,1.6382721639824098,2.23702150913226,"(0.5, 0.7]"
1257,compound_100,compound_101,CCCCCCCCCCCCCCCC=CC(=O)OC(CO)COC(CO)COC(CO)COC(CO)CO,CCCCCCCCCCCCCCCC=CC(=O)OC(CO)COC(CO)COC(CO)COC(CO)COC(CO)COC(CO)CO,4.48399376961395,4.56193254954651,"(-0.1, 0.1]"
564,compound_405,compound_398,CCCCCCCCSC1OC(CO)C(O)C(O)C1O,CCCCCCCCOC[C@@H](O)CO,2.07058107428571,2.23657200643706,"(0.1, 0.3]"
956,compound_234,compound_240,CCCCCCCCOOCCOCCOCCOCCOCC,CCCCCCCCc1ccc(OCCOCCOCCOCC)cc1,1.95900230757651,3.88605664769316,"(1.9, 2.1]"
935,compound_242,compound_255,CCCCCCCCc1ccc(OCCOCCOCCOCCOCCOCC)cc1,CCCCCCCCc1ccccc1OOCCOCCOCCOCCOCC,3.67778070526608,3.82390874094432,"(0.1, 0.3]"
773,compound_33,compound_235,CCCCC=COOCCOCCOCCOCCOCCOCC,CCCCCCCCOOCCOCCOCCOCCOCCOCC,1.0160130780348102,2.0040140020862,"(0.9, 1.1]"
584,compound_20,compound_424,CC(C)COCCOCCOCCOCCOCCOCCO,COCCOCCOCCOCCOCCOCCOCCOCCOCCO,0.37577748298645,1.88605664769316,"(1.5, 1.7]"
994,compound_271,compound_275,CCCCCCOOCCOCCOCC,CCCCCCSC1[CH][C@H](O)[C@@H](O)C(O)O1,0.980053318321158,1.7958800173440803,"(0.7, 0.9]"
731,compound_280,compound_210,CCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,1.23702150913226,2.6779875614176003,"(1.3, 1.5]"
516,compound_422,compound_421,CCCCOC([C@@H](O)C(O)[C@@H](O)CO)[C@@H](O)CO,CCCCCSC([C@@H](O)C(O)[C@@H](O)CO)[C@@H](O)CO,1.23657200643706,1.33724216831843,"(0.1, 0.3]"
480,compound_237,compound_220,CCCCCCCCSCC(CO)OCC(O)CO,CCCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,2.07099001450604,2.1739900222089,"(0.1, 0.3]"
313,compound_224,compound_41,CCCCCCCCOCCOCCOCCOCCO,CCCCCCCCC(O)CCO,2.08884572982788,2.63827216398241,"(0.5, 0.7]"
778,compound_35,compound_235,CCCCCCC=COOCCOCCOCCOCCOCCOCC,CCCCCCCCOOCCOCCOCCOCCOCCOCC,1.6699922991272398,2.0040140020862,"(0.3, 0.5]"
800,compound_232,compound_231,CCCCCCCCOOCCOCCOCC,CCCCCCCCOOCC,2.12499664639996,2.3099812192113,"(0.1, 0.3]"
478,compound_237,compound_404,CCCCCCCCSCC(CO)OCC(O)CO,CCCCCCCCSC1OC(=O)[C@H](O)[C@@H](O)[C@@H]1O,2.07099001450604,3.27572413039921,"(1.1, 1.3]"
104,compound_374,compound_162,CCCCCCCCCCCCO[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,CCCCCCCCCCCCN(C)C(=O)COCOCOCO,3.69897000433602,3.83564714421556,"(0.1, 0.3]"
836,compound_141,compound_139,CCCCCCCCCCCCCCCCOOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC,CCCCCCCCCCCCCCCCOOCCOCCOCCOCCOCCOCCOCCOCC,5.69897000433602,5.921180816901151,"(0.1, 0.3]"
654,compound_264,compound_210,CCCCCCCOCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,1.74496883665445,2.6779875614176003,"(0.9, 1.1]"
1239,compound_129,compound_128,CCCCCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,CCCCCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,5.44381237030029,5.508638306165731,"(-0.1, 0.1]"
566,compound_398,compound_228,CCCCCCCCOC[C@@H](O)CO,CCCCCCCCOCOC1[CH][C@H](O)[C@@H](O)C(O)O1,2.23657200643706,2.35704112059021,"(0.1, 0.3]"
246,compound_222,compound_408,CCCCCCCCOCCO,CCCCCCCCSC[C@H](O)[C@H](O)[C@@H](O)CO,2.30980391997149,2.92081875395238,"(0.5, 0.7]"
22,compound_410,compound_411,CCCCCCCOC(=O)C([C@@H](O)C(O)[C@@H](O)CO)[C@@H](O)CO,CCCCCCCOC([C@@H](O)C(O)[C@@H](O)CO)[C@@H](O)CO,2.0,2.0362121726544498,"(-0.1, 0.1]"
136,compound_9,compound_6,CC(C)(C)CC(C)(C)c1ccc(OCCOCCOCCOCCOCCOCCOCCOCCOCCO)cc1,CC(C)(C)CC(C)(C)c1ccc(OCCOCCOCCOCCOCCOCCO)cc1,3.52287874528034,3.70453214645386,"(0.1, 0.3]"
1152,compound_389,compound_388,CCCCCCCCCCSC[C@H](O)[C@H](O)[C@@H](O)CO,CCCCCCCCCCSC1OC(=O)[C@H](O)[C@@H](O)[C@@H]1O,3.39794000867204,4.6382721639824105,"(1.1, 1.3]"
498,compound_294,compound_34,CCOCCOCCOCCOCCOCCOC(O)C(C)C,CCCCCC(O)OCCOCCOCCOCCOCCOCC,0.0409586076789063,1.13076828026902,"(0.9, 1.1]"
1212,compound_155,compound_158,CCCCCCCCCCCCCON(C)CCOCCOCCOCCO,CCCCCCCCCCCCCONCCOCCOCCOCCO,3.292004253577069,3.3010299956639804,"(-0.1, 0.1]"
1012,compound_283,compound_234,CCCCOOCCOCCOCCOCCOCCOCC,CCCCCCCCOOCCOCCOCCOCCOCC,0.110026361596004,1.95900230757651,"(1.7, 1.9]"
129,compound_6,compound_4,CC(C)(C)CC(C)(C)c1ccc(OCCOCCOCCOCCOCCOCCO)cc1,CC(C)(C)CC(C)(C)c1ccc(OCCOCCOCCOCCO)cc1,3.70453214645386,3.74124383926392,"(-0.1, 0.1]"
840,compound_191,compound_189,CCCCCCCCCCCCOOCCOCCOCCOCCOCCOCCOCCOCCOCC,CCCCCCCCCCCCOOCCOCCOCCOCCOCCOCCOCC,4.0,4.08597434830367,"(-0.1, 0.1]"
234,compound_222,compound_403,CCCCCCCCOCCO,CCCCCCCCSC(O)[C@H]1OC(=O)[C@@H](O)[C@@H]1O,2.30980391997149,3.3187587626244106,"(0.9, 1.1]"
365,compound_55,compound_54,CCCCCCCCCC(O)OCCOCCOCCOCCOCCOCCOCCOCC,CCCCCCCCCC(O)OCCOCCOCCOCCOCCOCC,3.0,3.04575749056068,"(-0.1, 0.1]"
368,compound_55,compound_61,CCCCCCCCCC(O)OCCOCCOCCOCCOCCOCCOCCOCC,CCCCCCCCCCC(O)OCCOCCOCCOCCOCCOCCOCCOCC,3.0,3.52287874528034,"(0.5, 0.7]"
828,compound_185,compound_183,CCCCCCCCCCCCOOCCOCCOCC,CCCCCCCCCCCCOOCC,4.2839966563652006,4.63808338133136,"(0.3, 0.5]"
986,compound_254,compound_251,CCCCCCCCc1ccccc1OOCCOCCOCCOCC,CCCCCCCCc1ccccc1OOCC,3.88605664769316,4.30495634117871,"(0.3, 0.5]"
121,compound_2,compound_4,CC(C)(C)CC(C)(C)c1ccc(OCCOCCO)cc1,CC(C)(C)CC(C)(C)c1ccc(OCCOCCOCCOCCO)cc1,3.3506622314453103,3.74124383926392,"(0.3, 0.5]"
286,compound_274,compound_37,CCCCCCOOCCOCCOCCOCCOCCOCC,CCCCCCCC(O)OCCOCCOCCOCCOCC,1.16399254087447,2.0362121726544498,"(0.7, 0.9]"
0,compound_286,compound_289,CCCOCCOC(=O)C(N)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CCCOCCOCCOC(=O)C(N)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,4.61996975203217,4.95900230757651,"(0.3, 0.5]"
428,compound_81,compound_80,CCCCCCCCCCCC(O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC,CCCCCCCCCCCC(O)OCCOCCOCCOCCOCCOCCOCCOCCOCC,3.85387196432176,4.0,"(0.1, 0.3]"
691,compound_281,compound_265,CCCCOCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,0.921180816901151,2.02701077314465,"(1.1, 1.3]"
1149,compound_382,compound_387,CCCCCCCCCCOCCOCCOCCO,CCCCCCCCCCSC(O)[C@H]1OC(=O)[C@@H](O)[C@@H]1O,3.22184874961636,4.48148606012211,"(1.1, 1.3]"
945,compound_271,compound_273,CCCCCCOOCCOCCOCC,CCCCCCOOCCOCCOCCOCCOCC,0.980053318321158,1.01700554534134,"(-0.1, 0.1]"
164,compound_29,compound_33,CCCC(O)OCCOCCOCCOCCOCCOCC,CCCCC=COOCCOCCOCCOCCOCCOCC,0.0969100130080563,1.0160130780348102,"(0.9, 1.1]"
948,compound_272,compound_274,CCCCCCOOCCOCCOCCOCC,CCCCCCOOCCOCCOCCOCCOCCOCC,1.0319842860063602,1.16399254087447,"(0.1, 0.3]"
39,compound_419,compound_391,CCCCCOC(=O)C([C@@H](O)C(O)[C@@H](O)CO)[C@@H](O)CO,CCCCCCCCCOC(=O)C([C@@H](O)C(O)[C@@H](O)CO)[C@@H](O)CO,0.920818753952375,2.35654732351381,"(1.3, 1.5]"
578,compound_311,compound_309,COCCOCCOCCOCCOCCOCCOCCOCCOCCCSCCC[Si](C)(O[Si](C)(C)C)O[Si](C)(C)C,COCCOCCOCCOCCOCCOCCOCCCSCCC[Si](C)(O[Si](C)(C)C)O[Si](C)(C)C,3.8696662315049903,4.31966448658544,"(0.3, 0.5]"
792,compound_45,compound_255,CCCCCCCCC=COOCCOCCOCCOCCOCCOCC,CCCCCCCCc1ccccc1OOCCOCCOCCOCCOCC,2.54698760887855,3.82390874094432,"(1.1, 1.3]"
118,compound_377,compound_379,CCCCCCCCCCN(C)C(=O)[C@H](O)[C@@H](O)[C@H](O[C@@H]1O[C@H](C)[C@H](O)[C@H](O)[C@H]1O)[C@H](O)CO,CCCCCCCCCCNC(=O)[C@H](O)[C@@H](O)[C@H](O[C@@H]1O[C@H](C)[C@H](O)[C@H](O)[C@H]1O)[C@H](O)CO,2.63827216398241,2.8860566476931604,"(0.1, 0.3]"
775,compound_33,compound_274,CCCCC=COOCCOCCOCCOCCOCCOCC,CCCCCCOOCCOCCOCCOCCOCCOCC,1.0160130780348102,1.16399254087447,"(0.1, 0.3]"
46,compound_419,compound_413,CCCCCOC(=O)C([C@@H](O)C(O)[C@@H](O)CO)[C@@H](O)CO,CCCCCCOC([C@@H](O)C(O)[C@@H](O)CO)[C@@H](O)CO,0.920818753952375,2.0268721464003,"(1.1, 1.3]"
587,compound_20,compound_201,CC(C)COCCOCCOCCOCCOCCOCCO,CCCCCCCCCCOCCOCCOCCOCCOCCOCCO,0.37577748298645,3.04575749056068,"(2.5, 2.7]"
854,compound_208,compound_206,CCCCCCCCCCOOCCOCCOCCOCCOCCOCCOCCOCC,CCCCCCCCCCOOCCOCCOCCOCCOCCOCC,3.0,3.04599883231843,"(-0.1, 0.1]"
525,compound_420,compound_411,CCCCCOC([C@@H](O)C(O)[C@@H](O)CO)[C@@H](O)CO,CCCCCCCOC([C@@H](O)C(O)[C@@H](O)CO)[C@@H](O)CO,1.42021640338319,2.0362121726544498,"(0.5, 0.7]"
434,compound_183,compound_85,CCCCCCCCCCCCOOCC,CCCCCCCCCCCCC(O)CCO,4.63808338133136,4.69279336929321,"(-0.1, 0.1]"
973,compound_272,compound_233,CCCCCCOOCCOCCOCCOCC,CCCCCCCCOOCCOCCOCCOCC,1.0319842860063602,2.0629838925351898,"(0.9, 1.1]"
556,compound_403,compound_406,CCCCCCCCSC(O)[C@H]1OC(=O)[C@@H](O)[C@@H]1O,CCCCCCCCSC[C@@H](O)[C@@H](O)[C@@H](O)CO,3.3187587626244106,3.42021640338319,"(0.1, 0.3]"
708,compound_275,compound_418,CCCCCCSC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCSC[C@H](O)[C@H](O)[C@@H](O)CO,1.7958800173440803,1.92081875395238,"(0.1, 0.3]"
766,compound_25,compound_273,CCC=COOCCOCCOCCOCCOCCOCC,CCCCCCOOCCOCCOCCOCCOCC,0.049002666011195,1.01700554534134,"(0.9, 1.1]"
166,compound_29,compound_235,CCCC(O)OCCOCCOCCOCCOCCOCC,CCCCCCCCOOCCOCCOCCOCCOCCOCC,0.0969100130080563,2.0040140020862,"(1.9, 2.1]"
154,compound_295,compound_33,CCOCCOCCOCCOCCOCCOC(O)C(CC)CC,CCCCC=COOCCOCCOCCOCCOCCOCC,1.0,1.0160130780348102,"(-0.1, 0.1]"
1218,compound_156,compound_153,CCCCCCCCCCCCCON(C)CCOCCOCCOCCOCCOCCOCCO,CCCCCCCCCCCCCOCCOCCOCCOCCOCCO,3.18701983396052,4.3098039199714915,"(1.1, 1.3]"
487,compound_27,compound_38,CCCC(CCC)C(O)OCCOCCOCCOCCOCCOCC,CCCCCCCC(O)OCCOCCOCCOCCOCCOCC,1.6382721639824098,2.00436480540245,"(0.3, 0.5]"
1104,compound_399,compound_237,CCCCCCCCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1N,CCCCCCCCSCC(CO)OCC(O)CO,1.6382721639824098,2.07099001450604,"(0.3, 0.5]"
436,compound_163,compound_85,CCCCCCCCCCCCN(C)C.Cl,CCCCCCCCCCCCC(O)CCO,2.59598588943481,4.69279336929321,"(1.9, 2.1]"
1073,compound_268,compound_224,CCCCCCOCCOCCOCCOCCOCCO,CCCCCCCCOCCOCCOCCOCCO,0.961923122406006,2.08884572982788,"(1.1, 1.3]"
283,compound_25,compound_37,CCC=COOCCOCCOCCOCCOCCOCC,CCCCCCCC(O)OCCOCCOCCOCCOCC,0.049002666011195,2.0362121726544498,"(1.9, 2.1]"
1074,compound_225,compound_224,CCCCCCCCOCCOCCOCCOCCOCCO,CCCCCCCCOCCOCCOCCOCCO,2.0362121726544498,2.08884572982788,"(-0.1, 0.1]"
59,compound_56,compound_60,CCCCCCCCCCC(=O)N(CCO)CCO,CCCCCCCCCCC(O)CO,3.57839607313017,3.74496883665445,"(0.1, 0.3]"
310,compound_41,compound_406,CCCCCCCCC(O)CCO,CCCCCCCCSC[C@@H](O)[C@@H](O)[C@@H](O)CO,2.63827216398241,3.42021640338319,"(0.7, 0.9]"
530,compound_413,compound_411,CCCCCCOC([C@@H](O)C(O)[C@@H](O)CO)[C@@H](O)CO,CCCCCCCOC([C@@H](O)C(O)[C@@H](O)CO)[C@@H](O)CO,2.0268721464003,2.0362121726544498,"(-0.1, 0.1]"
509,compound_294,compound_283,CCOCCOCCOCCOCCOCCOC(O)C(C)C,CCCCOOCCOCCOCCOCCOCCOCC,0.0409586076789063,0.110026361596004,"(-0.1, 0.1]"
594,compound_345,compound_384,CCCCCCCCC(C)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,CCCCCCCCCCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,2.3467874862246605,2.69897000433602,"(0.3, 0.5]"
981,compound_233,compound_253,CCCCCCCCOOCCOCCOCCOCC,CCCCCCCCc1ccccc1OOCCOCCOCC,2.0629838925351898,4.01300446027562,"(1.9, 2.1]"
1214,compound_155,compound_160,CCCCCCCCCCCCCON(C)CCOCCOCCOCCO,CCCCCCCCCCCCC[C@H](NCCOCCOCCOCCO)C(=O)O,3.292004253577069,3.41296288225654,"(0.1, 0.3]"
